workspace,name,version,license,direct,homepage,repository,path
"server","webidl-conversions","3.0.1","BSD-2-Clause","false","","jsdom/webidl-conversions","server/node_modules/webidl-conversions"
"client","yarn","1.22.22","BSD-2-Clause","false","","yarnpkg/yarn","node_modules/yarn"
"client","@apollo/protobufjs","1.2.2","BSD-3-Clause","false","https://github.com/apollographql/protobuf.js","https://github.com/apollographql/protobuf.js.git","node_modules/@apollo/protobufjs"
"client","@hapi/hoek","9.3.0","BSD-3-Clause","false","","git://github.com/hapijs/hoek","node_modules/@hapi/hoek"
"client","@hapi/topo","5.1.0","BSD-3-Clause","false","","git://github.com/hapijs/topo","node_modules/@hapi/topo"
"client","@humanwhocodes/object-schema","1.2.1","BSD-3-Clause","false","https://github.com/humanwhocodes/object-schema#readme","git+https://github.com/humanwhocodes/object-schema.git","node_modules/@humanwhocodes/object-schema"
"client","@protobufjs/aspromise","1.1.2","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","node_modules/@protobufjs/aspromise"
"server","@protobufjs/aspromise","1.1.2","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","server/node_modules/@protobufjs/aspromise"
"client","@protobufjs/base64","1.1.2","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","node_modules/@protobufjs/base64"
"server","@protobufjs/base64","1.1.2","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","server/node_modules/@protobufjs/base64"
"client","@protobufjs/codegen","2.0.5","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","node_modules/@protobufjs/codegen"
"server","@protobufjs/codegen","2.0.5","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","server/node_modules/@protobufjs/codegen"
"client","@protobufjs/eventemitter","1.1.1","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","node_modules/@protobufjs/eventemitter"
"server","@protobufjs/eventemitter","1.1.1","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","server/node_modules/@protobufjs/eventemitter"
"client","@protobufjs/fetch","1.1.1","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","node_modules/@protobufjs/fetch"
"server","@protobufjs/fetch","1.1.1","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","server/node_modules/@protobufjs/fetch"
"client","@protobufjs/float","1.0.2","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","node_modules/@protobufjs/float"
"server","@protobufjs/float","1.0.2","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","server/node_modules/@protobufjs/float"
"client","@protobufjs/inquire","1.1.2","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","node_modules/@protobufjs/inquire"
"server","@protobufjs/inquire","1.1.2","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","server/node_modules/@protobufjs/inquire"
"client","@protobufjs/path","1.1.2","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","node_modules/@protobufjs/path"
"server","@protobufjs/path","1.1.2","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","server/node_modules/@protobufjs/path"
"client","@protobufjs/pool","1.1.0","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","node_modules/@protobufjs/pool"
"server","@protobufjs/pool","1.1.0","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","server/node_modules/@protobufjs/pool"
"client","@protobufjs/utf8","1.1.1","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","node_modules/@protobufjs/utf8"
"server","@protobufjs/utf8","1.1.1","BSD-3-Clause","false","","https://github.com/dcodeIO/protobuf.js.git","server/node_modules/@protobufjs/utf8"
"client","@sideway/address","4.1.5","BSD-3-Clause","false","","git://github.com/sideway/address","node_modules/@sideway/address"
"client","@sideway/formula","3.0.1","BSD-3-Clause","false","","git://github.com/sideway/formula","node_modules/@sideway/formula"
"client","@sideway/pinpoint","2.0.0","BSD-3-Clause","false","","git://github.com/sideway/pinpoint","node_modules/@sideway/pinpoint"
"client","@sinonjs/commons","1.8.6","BSD-3-Clause","false","https://github.com/sinonjs/commons#readme","git+https://github.com/sinonjs/commons.git","node_modules/@sinonjs/commons"
"server","@sinonjs/commons","3.0.1","BSD-3-Clause","false","https://github.com/sinonjs/commons#readme","git+https://github.com/sinonjs/commons.git","server/node_modules/@sinonjs/commons"
"client","@sinonjs/fake-timers","8.1.0","BSD-3-Clause","false","https://github.com/sinonjs/fake-timers","https://github.com/sinonjs/fake-timers.git","node_modules/@sinonjs/fake-timers"
"server","@sinonjs/fake-timers","10.3.0","BSD-3-Clause","false","https://github.com/sinonjs/fake-timers","https://github.com/sinonjs/fake-timers.git","server/node_modules/@sinonjs/fake-timers"
"client","@xtuc/ieee754","1.2.0","BSD-3-Clause","false","","git://github.com/feross/ieee754.git","node_modules/@xtuc/ieee754"
"client","@zip.js/zip.js","2.8.26","BSD-3-Clause","false","https://gildas-lormeau.github.io/zip.js","git+https://github.com/gildas-lormeau/zip.js.git","node_modules/@zip.js/zip.js"
"client","abab","2.0.6","BSD-3-Clause","false","https://github.com/jsdom/abab#readme","git+https://github.com/jsdom/abab.git","node_modules/abab"
"client","babel-plugin-istanbul","6.1.1","BSD-3-Clause","false","https://github.com/istanbuljs/babel-plugin-istanbul#readme","git+https://github.com/istanbuljs/babel-plugin-istanbul.git","node_modules/babel-plugin-istanbul"
"server","babel-plugin-istanbul","6.1.1","BSD-3-Clause","false","https://github.com/istanbuljs/babel-plugin-istanbul#readme","git+https://github.com/istanbuljs/babel-plugin-istanbul.git","server/node_modules/babel-plugin-istanbul"
"server","bcrypt-pbkdf","1.0.2","BSD-3-Clause","false","","git://github.com/joyent/node-bcrypt-pbkdf.git","server/node_modules/bcrypt-pbkdf"
"server","buffer-equal-constant-time","1.0.1","BSD-3-Clause","false","","git@github.com:goinstant/buffer-equal-constant-time.git","server/node_modules/buffer-equal-constant-time"
"server","deepmerge-ts","7.1.5","BSD-3-Clause","false","https://github.com/RebeccaStevens/deepmerge-ts#readme","git+https://github.com/RebeccaStevens/deepmerge-ts.git","server/node_modules/deepmerge-ts"
"client","diff","4.0.4","BSD-3-Clause","false","","git://github.com/kpdecker/jsdiff.git","node_modules/diff"
"client","duplexer3","0.1.5","BSD-3-Clause","false","","sindresorhus/duplexer3","node_modules/duplexer3"
"client","esquery","1.7.0","BSD-3-Clause","false","https://github.com/estools/esquery/","https://github.com/estools/esquery.git","node_modules/esquery"
"server","esquery","1.7.0","BSD-3-Clause","false","https://github.com/estools/esquery/","https://github.com/estools/esquery.git","server/node_modules/esquery"
"client","fast-uri","3.1.2","BSD-3-Clause","false","https://github.com/fastify/fast-uri","git+https://github.com/fastify/fast-uri.git","node_modules/fast-uri"
"client","flat","5.0.2","BSD-3-Clause","false","https://github.com/hughsk/flat","git://github.com/hughsk/flat.git","node_modules/flat"
"client","global-agent","3.0.0","BSD-3-Clause","false","","https://github.com/gajus/global-agent","node_modules/global-agent"
"client","highlight.js","10.7.3","BSD-3-Clause","false","https://highlightjs.org/","git://github.com/highlightjs/highlight.js.git","node_modules/highlight.js"
"client","ieee754","1.2.1","BSD-3-Clause","false","","git://github.com/feross/ieee754.git","node_modules/ieee754"
"server","ieee754","1.1.13","BSD-3-Clause","false","","git://github.com/feross/ieee754.git","server/node_modules/ieee754"
"client","istanbul-lib-coverage","3.2.2","BSD-3-Clause","false","https://istanbul.js.org/","git+ssh://git@github.com/istanbuljs/istanbuljs.git","node_modules/istanbul-lib-coverage"
"server","istanbul-lib-coverage","3.2.2","BSD-3-Clause","false","https://istanbul.js.org/","git+ssh://git@github.com/istanbuljs/istanbuljs.git","server/node_modules/istanbul-lib-coverage"
"client","istanbul-lib-instrument","5.2.1","BSD-3-Clause","false","https://istanbul.js.org/","git+ssh://git@github.com/istanbuljs/istanbuljs.git","node_modules/istanbul-lib-instrument"
"server","istanbul-lib-instrument","6.0.3","BSD-3-Clause","false","https://istanbul.js.org/","git+ssh://git@github.com/istanbuljs/istanbuljs.git","server/node_modules/istanbul-lib-instrument"
"client","istanbul-lib-report","3.0.1","BSD-3-Clause","false","https://istanbul.js.org/","git+ssh://git@github.com/istanbuljs/istanbuljs.git","node_modules/istanbul-lib-report"
"server","istanbul-lib-report","3.0.1","BSD-3-Clause","false","https://istanbul.js.org/","git+ssh://git@github.com/istanbuljs/istanbuljs.git","server/node_modules/istanbul-lib-report"
"client","istanbul-lib-source-maps","4.0.1","BSD-3-Clause","false","https://istanbul.js.org/","git+ssh://git@github.com/istanbuljs/istanbuljs.git","node_modules/istanbul-lib-source-maps"
"server","istanbul-lib-source-maps","4.0.1","BSD-3-Clause","false","https://istanbul.js.org/","git+ssh://git@github.com/istanbuljs/istanbuljs.git","server/node_modules/istanbul-lib-source-maps"
"client","istanbul-reports","3.2.0","BSD-3-Clause","false","https://istanbul.js.org/","git+ssh://git@github.com/istanbuljs/istanbuljs.git","node_modules/istanbul-reports"
"server","istanbul-reports","3.2.0","BSD-3-Clause","false","https://istanbul.js.org/","git+ssh://git@github.com/istanbuljs/istanbuljs.git","server/node_modules/istanbul-reports"
"client","joi","17.13.3","BSD-3-Clause","false","","git://github.com/hapijs/joi","node_modules/joi"
"client","makeerror","1.0.12","BSD-3-Clause","false","","https://github.com/daaku/nodejs-makeerror","node_modules/makeerror"
"server","makeerror","1.0.12","BSD-3-Clause","false","","https://github.com/daaku/nodejs-makeerror","server/node_modules/makeerror"
"server","node-pre-gyp","0.11.0","BSD-3-Clause","false","","git://github.com/mapbox/node-pre-gyp.git","server/node_modules/node-pre-gyp"
"client","ol-ext","3.2.30","BSD-3-Clause","true","https://github.com/Viglino/ol-ext#,","git+https://github.com/Viglino/ol-ext.git","node_modules/ol-ext"
"client","pbf","3.1.0","BSD-3-Clause","false","https://github.com/mapbox/pbf","git@github.com:mapbox/pbf.git","node_modules/pbf"
"client","protobufjs","8.4.2","BSD-3-Clause","false","","protobufjs/protobuf.js","node_modules/protobufjs"
"client","qs","6.15.2","BSD-3-Clause","false","https://github.com/ljharb/qs","https://github.com/ljharb/qs.git","node_modules/qs"
"server","qs","6.15.2","BSD-3-Clause","false","https://github.com/ljharb/qs","https://github.com/ljharb/qs.git","server/node_modules/qs"
"client","roarr","2.15.4","BSD-3-Clause","false","","git@github.com:gajus/roarr.git","node_modules/roarr"
"client","serialize-javascript","6.0.2","BSD-3-Clause","false","https://github.com/yahoo/serialize-javascript","git+https://github.com/yahoo/serialize-javascript.git","node_modules/serialize-javascript"
"client","shelljs","0.8.5","BSD-3-Clause","false","http://github.com/shelljs/shelljs","git://github.com/shelljs/shelljs.git","node_modules/shelljs"
"client","source-map","0.6.1","BSD-3-Clause","false","https://github.com/mozilla/source-map","http://github.com/mozilla/source-map.git","node_modules/source-map"
"client","source-map-js","1.2.1","BSD-3-Clause","false","https://github.com/7rulnik/source-map-js","7rulnik/source-map-js","node_modules/source-map-js"
"client","sprintf-js","1.0.3","BSD-3-Clause","false","","https://github.com/alexei/sprintf.js.git","node_modules/sprintf-js"
"server","sqlite3","4.2.0","BSD-3-Clause","false","https://github.com/mapbox/node-sqlite3","git://github.com/mapbox/node-sqlite3.git","server/node_modules/sqlite3"
"client","table","6.9.0","BSD-3-Clause","false","","https://github.com/gajus/table","node_modules/table"
"server","table","5.4.6","BSD-3-Clause","false","","https://github.com/gajus/table","server/node_modules/table"
"client","tmpl","1.0.5","BSD-3-Clause","false","https://github.com/daaku/nodejs-tmpl","https://github.com/daaku/nodejs-tmpl","node_modules/tmpl"
"server","tmpl","1.0.5","BSD-3-Clause","false","https://github.com/daaku/nodejs-tmpl","https://github.com/daaku/nodejs-tmpl","server/node_modules/tmpl"
"client","tough-cookie","4.1.4","BSD-3-Clause","false","https://github.com/salesforce/tough-cookie","git://github.com/salesforce/tough-cookie.git","node_modules/tough-cookie"
"server","tough-cookie","2.5.0","BSD-3-Clause","false","https://github.com/salesforce/tough-cookie","git://github.com/salesforce/tough-cookie.git","server/node_modules/tough-cookie"
"client","spdx-exceptions","2.5.0","CC-BY-3.0","false","","kemitchell/spdx-exceptions.json","node_modules/spdx-exceptions"
"server","spdx-exceptions","2.5.0","CC-BY-3.0","false","","kemitchell/spdx-exceptions.json","server/node_modules/spdx-exceptions"
"client","caniuse-lite","1.0.30001793","CC-BY-4.0","false","","browserslist/caniuse-lite","node_modules/caniuse-lite"
"server","caniuse-lite","1.0.30001793","CC-BY-4.0","false","","browserslist/caniuse-lite","server/node_modules/caniuse-lite"
"client","mdn-data","2.0.14","CC0-1.0","false","https://developer.mozilla.org","https://github.com/mdn/data.git","node_modules/mdn-data"
"client","spdx-license-ids","3.0.23","CC0-1.0","false","","jslicense/spdx-license-ids","node_modules/spdx-license-ids"
"server","spdx-license-ids","3.0.23","CC0-1.0","false","","jslicense/spdx-license-ids","server/node_modules/spdx-license-ids"
"client","@isaacs/cliui","8.0.2","ISC","false","","yargs/cliui","node_modules/@isaacs/cliui"
"client","@istanbuljs/load-nyc-config","1.1.0","ISC","false","https://github.com/istanbuljs/load-nyc-config#readme","git+https://github.com/istanbuljs/load-nyc-config.git","node_modules/@istanbuljs/load-nyc-config"
"server","@istanbuljs/load-nyc-config","1.1.0","ISC","false","https://github.com/istanbuljs/load-nyc-config#readme","git+https://github.com/istanbuljs/load-nyc-config.git","server/node_modules/@istanbuljs/load-nyc-config"
"client","@josephg/resolvable","1.0.1","ISC","false","","git@github.com:josephg/resolvable.git","node_modules/@josephg/resolvable"
"client","@oclif/linewrap","1.0.0","ISC","false","https://github.com/heroku/node-linewrap#readme","git+https://github.com/heroku/node-linewrap.git","node_modules/@oclif/linewrap"
"client","abbrev","2.0.0","ISC","false","","https://github.com/npm/abbrev-js.git","node_modules/abbrev"
"server","abbrev","1.1.1","ISC","false","","http://github.com/isaacs/abbrev-js","server/node_modules/abbrev"
"client","ansi-align","2.0.0","ISC","false","https://github.com/nexdrew/ansi-align#readme","git+https://github.com/nexdrew/ansi-align.git","node_modules/ansi-align"
